TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-05 00:46:27,1767573987958,progresslms-backend.vercel.app/api/v1/teacher-attendance/teachers,OPTIONS,,204,qsprl-1767573987958-6cdb3912dd47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,77,iad1,290,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SX8Q3NFHPKNJKZJJVA5HC,vJ97Q5Ipl7AN,1
2026-01-05 00:46:28,1767573988078,progresslms-backend.vercel.app/api/v1/class-levels,OPTIONS,,204,ljbtc-1767573987958-930ad98be9fa,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/class-levels Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:28,1767573988078,progresslms-backend.vercel.app/api/v1/class-levels,OPTIONS,,204,ljbtc-1767573987958-930ad98be9fa,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/class-levels [32m204[0m 0.270 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:27,1767573987958,progresslms-backend.vercel.app/api/v1/class-levels,OPTIONS,,204,ljbtc-1767573987958-930ad98be9fa,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,10,iad1,278,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SX8PV3QV16XRRJJ6MP80A,rMeHpJBTeS3z,1
2026-01-05 00:46:25,1767573985958,progresslms-backend.vercel.app/api/v1/exams,GET,,404,ljbtc-1767573985825-ee6ea50d04f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: GET /api/v1/exams Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2OTU5Y2JjMWM4YjA0NmJkZWM5YzNmMTgiLCJyb2xlIjoiYWRtaW4iLCJzY2hvb2xJZCI6IjY5NTljYmJmZjE0MTE0MTFkYWMwMmU5MiIsImlhdCI6MTc2NzU2ODE4NywiZXhwIjoxNzY4MDg2NTg3fQ.et0NYjtnsriC8Zr2nH-8YxYimO-IVxFbCcAt4mr5QuY,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:25,1767573985959,progresslms-backend.vercel.app/api/v1/exams,GET,,404,ljbtc-1767573985825-ee6ea50d04f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[404] Route not found: GET /api/v1/exams,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:25,1767573985960,progresslms-backend.vercel.app/api/v1/exams,GET,,404,ljbtc-1767573985825-ee6ea50d04f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mGET /api/v1/exams [33m404[0m 0.675 ms - 52[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:25,1767573985825,progresslms-backend.vercel.app/api/v1/exams,GET,,404,ljbtc-1767573985825-ee6ea50d04f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,31,iad1,278,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SX6M545QEJ9WKAW696NSK,rMeHpJBTeS3z,1
2026-01-05 00:46:25,1767573985825,progresslms-backend.vercel.app/api/v1/exams,GET,,404,ljbtc-1767573985825-ee6ea50d04f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,231,dxb1,,,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:25,1767573985624,progresslms-backend.vercel.app/api/v1/exams,OPTIONS,,204,ljbtc-1767573985500-62bc7dcfc54e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/exams Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:25,1767573985625,progresslms-backend.vercel.app/api/v1/exams,OPTIONS,,204,ljbtc-1767573985500-62bc7dcfc54e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/exams [32m204[0m 0.256 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:25,1767573985500,progresslms-backend.vercel.app/api/v1/exams,OPTIONS,,204,ljbtc-1767573985500-62bc7dcfc54e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,16,iad1,277,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SX6A0JTGGYRQ1YH3XE159,rMeHpJBTeS3z,1
2026-01-05 00:46:17,1767573977867,progresslms-backend.vercel.app/api/v1/students,GET,,404,z5lln-1767573977751-b228a8d55c62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: GET /api/v1/students Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2OTU5Y2JjMWM4YjA0NmJkZWM5YzNmMTgiLCJyb2xlIjoiYWRtaW4iLCJzY2hvb2xJZCI6IjY5NTljYmJmZjE0MTE0MTFkYWMwMmU5MiIsImlhdCI6MTc2NzU2ODE4NywiZXhwIjoxNzY4MDg2NTg3fQ.et0NYjtnsriC8Zr2nH-8YxYimO-IVxFbCcAt4mr5QuY,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977867,progresslms-backend.vercel.app/api/v1/students,GET,,404,z5lln-1767573977751-b228a8d55c62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[404] Route not found: GET /api/v1/students,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977868,progresslms-backend.vercel.app/api/v1/students,GET,,404,z5lln-1767573977751-b228a8d55c62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mGET /api/v1/students [33m404[0m 0.583 ms - 55[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977751,progresslms-backend.vercel.app/api/v1/students,GET,,404,z5lln-1767573977751-b228a8d55c62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,9,iad1,280,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWYQWC284BFHTZFKJ9879,7RGkgRwZm9VP,1
2026-01-05 00:46:17,1767573977751,progresslms-backend.vercel.app/api/v1/students,GET,,404,z5lln-1767573977751-b228a8d55c62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,215,dxb1,,,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977868,progresslms-backend.vercel.app/api/v1/admin/stats,GET,,404,ljbtc-1767573977746-ff9dfb2c0679,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: GET /api/v1/admin/stats Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2OTU5Y2JjMWM4YjA0NmJkZWM5YzNmMTgiLCJyb2xlIjoiYWRtaW4iLCJzY2hvb2xJZCI6IjY5NTljYmJmZjE0MTE0MTFkYWMwMmU5MiIsImlhdCI6MTc2NzU2ODE4NywiZXhwIjoxNzY4MDg2NTg3fQ.et0NYjtnsriC8Zr2nH-8YxYimO-IVxFbCcAt4mr5QuY,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977869,progresslms-backend.vercel.app/api/v1/admin/stats,GET,,404,ljbtc-1767573977746-ff9dfb2c0679,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[404] Route not found: GET /api/v1/admin/stats,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977869,progresslms-backend.vercel.app/api/v1/admin/stats,GET,,404,ljbtc-1767573977746-ff9dfb2c0679,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mGET /api/v1/admin/stats [33m404[0m 0.732 ms - 58[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977746,progresslms-backend.vercel.app/api/v1/admin/stats,GET,,404,ljbtc-1767573977746-ff9dfb2c0679,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,10,iad1,277,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWYQQZQ4HWTC2NBKQNQEJ,rMeHpJBTeS3z,1
2026-01-05 00:46:17,1767573977746,progresslms-backend.vercel.app/api/v1/admin/stats,GET,,404,ljbtc-1767573977746-ff9dfb2c0679,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,220,dxb1,,,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977543,progresslms-backend.vercel.app/api/v1/admin/stats,OPTIONS,,204,t4cgr-1767573977415-941eeeaa81fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/admin/stats Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977544,progresslms-backend.vercel.app/api/v1/admin/stats,OPTIONS,,204,t4cgr-1767573977415-941eeeaa81fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/admin/stats [32m204[0m 0.494 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977415,progresslms-backend.vercel.app/api/v1/admin/stats,OPTIONS,,204,t4cgr-1767573977415-941eeeaa81fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,5,iad1,280,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWYDAD089XT74AY0N6BAB,7RGkgRwZm9VP,1
2026-01-05 00:46:17,1767573977548,progresslms-backend.vercel.app/api/v1/students,OPTIONS,,204,fhdr9-1767573977415-2cce514c675f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/students Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977548,progresslms-backend.vercel.app/api/v1/students,OPTIONS,,204,fhdr9-1767573977415-2cce514c675f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/students [32m204[0m 0.246 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:17,1767573977415,progresslms-backend.vercel.app/api/v1/students,OPTIONS,,204,fhdr9-1767573977415-2cce514c675f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,8,iad1,277,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWYDAD089XT74AYBHPVX1,rMeHpJBTeS3z,1
2026-01-05 00:46:13,1767573973226,progresslms-backend.vercel.app/api/v1/exams,GET,,404,z5lln-1767573973106-47cd3be71d55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: GET /api/v1/exams Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2OTU5Y2JjMWM4YjA0NmJkZWM5YzNmMTgiLCJyb2xlIjoiYWRtaW4iLCJzY2hvb2xJZCI6IjY5NTljYmJmZjE0MTE0MTFkYWMwMmU5MiIsImlhdCI6MTc2NzU2ODE4NywiZXhwIjoxNzY4MDg2NTg3fQ.et0NYjtnsriC8Zr2nH-8YxYimO-IVxFbCcAt4mr5QuY,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:13,1767573973226,progresslms-backend.vercel.app/api/v1/exams,GET,,404,z5lln-1767573973106-47cd3be71d55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[404] Route not found: GET /api/v1/exams,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:13,1767573973226,progresslms-backend.vercel.app/api/v1/exams,GET,,404,z5lln-1767573973106-47cd3be71d55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mGET /api/v1/exams [33m404[0m 0.728 ms - 52[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:13,1767573973106,progresslms-backend.vercel.app/api/v1/exams,GET,,404,z5lln-1767573973106-47cd3be71d55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,13,iad1,277,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWT6P8ZJ2TGQVVQ12VP11,rMeHpJBTeS3z,1
2026-01-05 00:46:13,1767573973106,progresslms-backend.vercel.app/api/v1/exams,GET,,404,z5lln-1767573973106-47cd3be71d55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,216,dxb1,,,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:12,1767573972937,progresslms-backend.vercel.app/api/v1/exams,OPTIONS,,204,z5lln-1767573972798-7446b99ce84e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: OPTIONS /api/v1/exams Authorization: undefined,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:12,1767573972937,progresslms-backend.vercel.app/api/v1/exams,OPTIONS,,204,z5lln-1767573972798-7446b99ce84e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mOPTIONS /api/v1/exams [32m204[0m 0.287 ms - 0[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:12,1767573972798,progresslms-backend.vercel.app/api/v1/exams,OPTIONS,,204,z5lln-1767573972798-7446b99ce84e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,7,iad1,277,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWSX2K0B7FAJ4DP01X55S,rMeHpJBTeS3z,1
2026-01-05 00:46:10,1767573970498,progresslms-backend.vercel.app/api/v1/conversations,GET,,404,z5lln-1767573970383-1c1f70d922fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[DEBUG APP] Incoming: GET /api/v1/conversations Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJfaWQiOiI2OTU5Y2JjMWM4YjA0NmJkZWM5YzNmMTgiLCJyb2xlIjoiYWRtaW4iLCJzY2hvb2xJZCI6IjY5NTljYmJmZjE0MTE0MTFkYWMwMmU5MiIsImlhdCI6MTc2NzU2ODE4NywiZXhwIjoxNzY4MDg2NTg3fQ.et0NYjtnsriC8Zr2nH-8YxYimO-IVxFbCcAt4mr5QuY,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:10,1767573970498,progresslms-backend.vercel.app/api/v1/conversations,GET,,404,z5lln-1767573970383-1c1f70d922fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[404] Route not found: GET /api/v1/conversations,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:10,1767573970499,progresslms-backend.vercel.app/api/v1/conversations,GET,,404,z5lln-1767573970383-1c1f70d922fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,,,,,[0mGET /api/v1/conversations [33m404[0m 0.624 ms - 60[0m,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
2026-01-05 00:46:10,1767573970383,progresslms-backend.vercel.app/api/v1/conversations,GET,,404,z5lln-1767573970383-1c1f70d922fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,7,iad1,278,2048,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,01KE5SWQHKJZXB1MREDG89YW5Q,7RGkgRwZm9VP,1
2026-01-05 00:46:10,1767573970383,progresslms-backend.vercel.app/api/v1/conversations,GET,,404,z5lln-1767573970383-1c1f70d922fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/vercel-entry.js,progresslms-backend.vercel.app,progresslms-backend.vercel.app,dpl_HUbjodnvFqNBYPfXqZNVaKUtDtb1,212,dxb1,,,,prj_t9SWj5X9XVPfybKhNJm8l56WGx0Z,,,,,
